"time","series","action","status","source_path","target_path","details"
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 2\Рик и Морти - S02E04 - Вспомнить Вэ Сэ Йо.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 2\Рик и Морти - S02E05 - Пора Швифтануться.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 2\Рик и Морти - S02E06 - Наверное, Рики сошли с ума.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 2\Рик и Морти - S02E07 - Большой переполох в маленьком Санчезе.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 2\Рик и Морти - S02E08 - Межвселенский Кабель 2 - Искушение Судьбы.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 2\Рик и Морти - S02E09 - Судная Ночь.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 2\Рик и Морти - S02E10 - Свадебные Сквончеры.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E01 - Рикбег из Рикшенка.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E02 - Рикман с камнем.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E03 - Огурчик Рик.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E04 - Виндикаторы 3 - Возвращение концесветника.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E05 - Конспирация.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E06 - Отдых и риклаксация.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E07 - Риклантидическая путаница.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E08 - Проветренный мозг Морти.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E09 - Основы Бет.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 3\Рик и Морти - S03E10 - Рикчжурский Мортидат.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E01 - Срань Будущего - Прикзрак в Мортпехах.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E02 - СтаРИК и седалище.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E03 - Прорикая над гнездом рикушки.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E04 - Загон и порядок - Место прикступления.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E05 - Звёздный хреньсер «Риклактика».mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E06 - Риконечная Мортистория.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E07 - Промортей.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E08 - Эпизод с чаном кислоты.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E09 - Дитя Риковеческое.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 4\Рик и Морти - S04E10 - Звездный Морт - Риквращение Джерри.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E01 - Морт Ужин с Рикандре.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E02 - Мортножество.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E03 - Неумортная Приквда.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E04 - Спрей Рикависимости.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E05 - Амортиканское Грикффити.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E06 - Дед Благодарения.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E07 - Гоутрон Джеррисис Риквангелион.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E08 - Рикчное Сияние Чистого Разуморта.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E09 - Забыть Сарика Мортсхолла.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 5\Рик и Морти - S05E10 - Рикмурай Джек.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E01 - Солярикс.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E02 - Рик - Морти хорошо жил.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E03 - Двойсновной Бэтстинкт.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E04 - Ночная семейка.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E05 - Пункт назначджеррия.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E06 - Морт Рикского Периода.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E07 - Цельная МЕТАллическая оборикчка.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E08 - Анализ мочи.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E09 - Первый Рикцарь при Дворе Короля Мортура.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 6\Рик и Морти - S06E10 - Рикждественские Мортикулы.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E01 - Жопосранчик уходит в отрыв.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E02 - Ловушка для Джеррителей.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E03 - Как я перестал бояться и полюбил доктора Вонг.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E04 - Лапша на уши.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E05 - Рикмортщённый.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E06 - Мортищая твою рикзнь.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E07 - Жаркуатое амортириканское лето.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E08 - Восставшие Цифертиконы в кино.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E09 - Морт - Рагнарик.mkv","","Уже корректно."
"2026-04-29 18:34:17","Рик и Морти","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Рик и Морти\Сезон 7\Рик и Морти - S07E10 - Все страхи Морти.mkv","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E01 - Симпсоны жарятся на открытом огне.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E02 - Барт — гений.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E03 - Одиссея Гомера.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E04 - В гостях хорошо, а дома плохо.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E05 - Генерал Барт.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E06 - Стонущая Лиза.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E07 - Зов Симпсонов.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E08 - Болтающая голова.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E09 - Жизнь на полную катушку.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E10 - Вечеринка Гомера.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E11 - Лист гнева.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E12 - Красти арестован.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 1\Симпсоны - S01E13 - В один из волшебных вечеров.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E01 - Жир и танцы.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E02 - Волшебник с Вечнозелёного Бульвара.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E03 - Барт — мать.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E04 - Домик ужасов 9.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E05 - Перехитривший звёзд.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E06 - Д’оу на ветру.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E07 - Лиза получает пятёрку.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E08 - Гомер Симпсон в «Проблеме с почкой».avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E09 - Охрана мэра.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E10 - Да здравствует Нед Фландерс.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E11 - Дикий Барт никогда не сдаётся.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E12 - Воскресенье, отвратительное воскресенье.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E13 - Гомер становится Максом.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E14 - Я с купидоном.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E15 - Мардж Симпсон в «Кричащих жёлтых гудках».avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E16 - Освободите место Лизе.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E17 - Максимальный Гомердрайв.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E18 - Библейские истории Симпсонов.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E19 - Мама и поп-арт.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E20 - Старик и троечник.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E21 - Монти не может купить мне любовь.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E22 - Они спасли мозг Лизы.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 10\Симпсоны - S10E23 - 30 минут в Токио.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E01 - Под куполом промаха.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E02 - Маленький помощник брата.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E03 - Угадайте, кто придёт критиковать обед.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E04 - Домик ужасов 10.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E05 - И-Я-И-Я-Д’оу.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E06 - Привет сточной канаве.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E07 - 8 шалунов.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E08 - Бери мою жену, слизняк.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E09 - Мошенничество чародеев.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E10 - Маленькая большая мама.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E11 - Неверующий.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E12 - Семья в особняке.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E13 - Скакун «Галактика».avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E14 - Снова один, естественно.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E15 - Миссионер невыполним.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E16 - Пигмолеан.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E17 - Барт в будущее.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E18 - Дни вина и провалов.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E19 - Убей аллигатора и беги.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E20 - Последняя чечётка в Спрингфилде.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E21 - Эта безумная, безумная, безумная, безумная Мардж.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 11\Симпсоны - S11E22 - За смехом.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E01 - Домик ужасов 11.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E02 - История о двух Спрингфилдах.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E03 - Сумасшедший папа-клоун.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E04 - Лиза — спасительница деревьев.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E05 - Гомер против достоинства.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E06 - Компьютер в угрожающих кроссовках.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E07 - Большое денежное путешествие.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E08 - Скиннер и его чувство снега.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E09 - ГОМР.avi","","Уже корректно."
"2026-04-29 18:34:23","Симпсоны","skip-file","INFO","\\Emilian_TNAS\emildg8\Video\Мультсериалы\Симпсоны\Сезон 12\Симпсоны - S12E10 - Тюремная мама.avi","","Уже корректно."
